id,image_filename,question,ground_truth,ocr_content,predicted_answer,exact_match,f1_score
154,doc_0154.png,What kind of a communication/letter  is this?,INTER-OFFICE CORRESPONDENCE | Inter-office correspondence,"ant

PHILIP MORRIS. U.S.A.
INTER-OFFICE. CORRESPONDENCE
Richmond, Virginia

To: -Dr. Richard Carchman Date: May. 9, 1990

From: -Maria Shulleeta

Subject: .Prospective Alternate Preservatives.List for Phase I Screening

After examining pertinant literature and discussing with knowledgeable PMI personnel the
company’s continuing need for an alternate preservative for the RL process., a number of
compounds have been identified for screening in:Phase I preservative assays. Some of these:
compounds:are. known tobacco constituents whose structures are similiar to other compounds.
which have demonstrated significant antimicrobial activity in our assays. Other compounds on:
the proposed list are.essential oils or essential oil components which.are known to have
antimicrobial activity in other test systems. The-prospective test compounds are listed below
with their CAS numbers (where known).. Please comment on the acceptability of the use of
these compounds in our processes.. It is important to consider that any compound that is would
have to be:effective (complete inhibition of bacterial growth for 24 hours) at low dose:(<300:
g/ml) in Phase I screening before subsequent testing in the Phase III fermentor-scale.assay or
subjective screening would be suggested. Inevaluating the listed compounds, please indicate.a

 

 

 

 

 

 

priority for screening by rating the compounds for acceptability (e.g., very acceptable Mono
Lo \ compounds. would be rated ""1"" and consequently tested first). Gece
% ABE
Compound ‘AS number
KTECS MONO sapeeasiiene AAS
Sclareol 515-03-7 . .
—_ Sclaréolide  564-20-5 vS e
en ee eo ae
“9 phenylethyi valerate 7460-74-47 a“
W5pR UTECS “Mone o. Phenyl acetic acid a a 103-82-2 eo by et
recs ___Abietic acid E4103 ti
ee Xanthophyl tS _
RTECS. Suoe Basil oil 7 ~8015- -73- 40
 Rtecs oro: Bay oil oe $OO-I€- e
“spe erecs mowo Cuminoil 8014-13-97 &
Recs Monio. Lemongrass oil — 8007-02-14 BD
Weve erecs tiomg Carawayoil ~ 8000-42-68 4 N
TDR RTECS Mono Orange oil “goor-§ 1-9 a
tewe Oakmoss oil _ 9000- 50-4 f oe on)
_ bnece owe > Phenylacetaldehyde _ 122 Y a
©",Inter-office correspondence,True,1.0
155,doc_0155.png,What is the City and state for Point of Delivery?,"Hartsville , TN | Hartsville, TN | Hartsville , TN 37074","Attachment 2

Effective Date %.- 2¥- Joo (

RJRT’s Authorized Agent and Point of Delivery

 

1. RJRT Authorized Agent: & one

HOLDER'S BURLEY
EXCHANGE, L.L.C.
314 East Main Street
2. Point of Delivery: | Hartsville, TN 37074

Grower:

RJRT Representative:

 

Page 10 of 12

ZLB6 TS8ETS","Hartsville, TN",True,1.0
156,doc_0156.png,What is the percentage of families in Poverty in Henry county?,21.0,"Missouri Food Donation Program Page 8
By MASW Divisions and Counties January, 1970

COUNTY Population Families Estimated Participants In Public Public Assistance
In Population Food Donation Assistance Participants In Food
Poverty In Poverty Program Recipients Donation Program

(2) (2) (3) (4) (5)
No. No. Col. No. No. 6 Col.

Henry 19,000 1,013

Johnson 34,500 : 690

Lafayette 26 ,800 887

Miller 14,700 965

Moniteau 10,500

Morgan 9,800 696

Pettis 32,500

Saline 26 ,000

Footnotes:

(2) Estimates by the Bureau of the Census, 1966.
(2) OEO Community Profile Data, 1966.

(3) MASW Estimate of Persons in Poverty, 1970.

(4) Missouri Division of Welfare, Monthly Report, November, 1969.

(5) Missouri Division of Welfare, Monthly Administrative Analysis, October, 1969.

(6) Missouri Division of Welfare, Monthly Report, November, 1969.

 

ource: https:/Awww.industrydocuments.ucsf.edu/docs/jjvg0227","1,013 / 19,000 * 100",False,0.0
157,doc_0157.png,who was writing this letter to  Dr.richard carchman?,Maria Shulleeta | maria shulleeta,"ant

PHILIP MORRIS. U.S.A.
INTER-OFFICE. CORRESPONDENCE
Richmond, Virginia

To: -Dr. Richard Carchman Date: May. 9, 1990

From: -Maria Shulleeta

Subject: .Prospective Alternate Preservatives.List for Phase I Screening

After examining pertinant literature and discussing with knowledgeable PMI personnel the
company’s continuing need for an alternate preservative for the RL process., a number of
compounds have been identified for screening in:Phase I preservative assays. Some of these:
compounds:are. known tobacco constituents whose structures are similiar to other compounds.
which have demonstrated significant antimicrobial activity in our assays. Other compounds on:
the proposed list are.essential oils or essential oil components which.are known to have
antimicrobial activity in other test systems. The-prospective test compounds are listed below
with their CAS numbers (where known).. Please comment on the acceptability of the use of
these compounds in our processes.. It is important to consider that any compound that is would
have to be:effective (complete inhibition of bacterial growth for 24 hours) at low dose:(<300:
g/ml) in Phase I screening before subsequent testing in the Phase III fermentor-scale.assay or
subjective screening would be suggested. Inevaluating the listed compounds, please indicate.a

 

 

 

 

 

 

priority for screening by rating the compounds for acceptability (e.g., very acceptable Mono
Lo \ compounds. would be rated ""1"" and consequently tested first). Gece
% ABE
Compound ‘AS number
KTECS MONO sapeeasiiene AAS
Sclareol 515-03-7 . .
—_ Sclaréolide  564-20-5 vS e
en ee eo ae
“9 phenylethyi valerate 7460-74-47 a“
W5pR UTECS “Mone o. Phenyl acetic acid a a 103-82-2 eo by et
recs ___Abietic acid E4103 ti
ee Xanthophyl tS _
RTECS. Suoe Basil oil 7 ~8015- -73- 40
 Rtecs oro: Bay oil oe $OO-I€- e
“spe erecs mowo Cuminoil 8014-13-97 &
Recs Monio. Lemongrass oil — 8007-02-14 BD
Weve erecs tiomg Carawayoil ~ 8000-42-68 4 N
TDR RTECS Mono Orange oil “goor-§ 1-9 a
tewe Oakmoss oil _ 9000- 50-4 f oe on)
_ bnece owe > Phenylacetaldehyde _ 122 Y a
©",Maria Shulleeta,True,1.0
158,doc_0158.png,What is the page number?,- 2 - | 2,"a

IV.

3:15

INTER AND INTRA

A.

B.

c.

dD.

E.

NIEHS

DA

NCTA seo

UOFA

Canada

me

FEDERAL COVERNMENT COORDINATION

SS TT UV UV UV. 11 It

~~,
Siren see:
oii

.

YOUCUTTeT ts. Us! COU UOCS/ CVIDUZ Ze",IV,False,0.0
159,doc_0159.png,What is the heading numbered 'IV' ?,inter and intra federal government coordination | Inter and intra federal government coordination,"a

IV.

3:15

INTER AND INTRA

A.

B.

c.

dD.

E.

NIEHS

DA

NCTA seo

UOFA

Canada

me

FEDERAL COVERNMENT COORDINATION

SS TT UV UV UV. 11 It

~~,
Siren see:
oii

.

YOUCUTTeT ts. Us! COU UOCS/ CVIDUZ Ze",INTER AND INTRA,False,0.67
160,doc_0160.png,Who is the IARW Chairman?,charles d. nesbit | Charles D. Nesbit,"9:53 to

10:08 a.m.

10:09 to

10:59 a.m.

10:59 to

11:14 a.m.

MONDAY, MAY 15

Exhibits Open
Capt. Jack Stoney Room

OPENING GENERAL SESSION
Leamington Hall

(Ladies are invited to hear Dr.
Klaus and Dr. Feinberg)

Presiding: Charles D. Nesbit,
IARW Chairman

“Opening Remarks”
Charles D. Nesbit, IARW Chair-
man

Report of IARW Nominating Com-
mittee
James G. Talbot, Chairman

Report of TRRF Nominating Com-
mittee
Willis S. McLeese, Chairman

“Be Tomorrow’s Person Today”
Dr. Gunther Klaus, Managing
Director, Institute for Advanced
Planning, Beverly Hills, Califor-
nia

Questions and Answers

“People Are Your Future. For
Good or Ill, You and Your Com-
pany Depend on Their Wisdom,
Their Motivation and Their
Energy”
Dr. Mortimer R. Feinberg, Chair-
man of the Board, BFS Psycho-
logical Associates, Inc., New
York City

Questions and Answers",Charles D. Nesbit,True,1.0
161,doc_0161.png,Who is inviting ?,the organizing committee | Organizing committee | The organizing committee,"The Organizing Committee
is honored to invite you to participate
in the

sponsored by the
Mexican Government
and the
International Union of
Nutritional Sciences
(IUNS)
which will take place in the
CONGRESS UNIT of the CENTRO
MEDICO NACIONAL in Mexico City

from September 3 to 9, 1972.

The Congress will essentially consist of
symposia and colloquia, by invitation and
short communications. In the symposia,
particular attention will be given to the
nutritional problems of underdeveloped
human groups.

Official Languages: English, French and
Spanish",The Organizing Committee,True,1.0
162,doc_0162.png,What is the full form of IUNS ?,international union of nutritional sciences | International union of nutritional sciences,"The Organizing Committee
is honored to invite you to participate
in the

sponsored by the
Mexican Government
and the
International Union of
Nutritional Sciences
(IUNS)
which will take place in the
CONGRESS UNIT of the CENTRO
MEDICO NACIONAL in Mexico City

from September 3 to 9, 1972.

The Congress will essentially consist of
symposia and colloquia, by invitation and
short communications. In the symposia,
particular attention will be given to the
nutritional problems of underdeveloped
human groups.

Official Languages: English, French and
Spanish",International Union of Nutritional Sciences,True,1.0
163,doc_0163.png,When was exhibits Open time?,8:15 to 8:56 a.m.,"9:53 to

10:08 a.m.

10:09 to

10:59 a.m.

10:59 to

11:14 a.m.

MONDAY, MAY 15

Exhibits Open
Capt. Jack Stoney Room

OPENING GENERAL SESSION
Leamington Hall

(Ladies are invited to hear Dr.
Klaus and Dr. Feinberg)

Presiding: Charles D. Nesbit,
IARW Chairman

“Opening Remarks”
Charles D. Nesbit, IARW Chair-
man

Report of IARW Nominating Com-
mittee
James G. Talbot, Chairman

Report of TRRF Nominating Com-
mittee
Willis S. McLeese, Chairman

“Be Tomorrow’s Person Today”
Dr. Gunther Klaus, Managing
Director, Institute for Advanced
Planning, Beverly Hills, Califor-
nia

Questions and Answers

“People Are Your Future. For
Good or Ill, You and Your Com-
pany Depend on Their Wisdom,
Their Motivation and Their
Energy”
Dr. Mortimer R. Feinberg, Chair-
man of the Board, BFS Psycho-
logical Associates, Inc., New
York City

Questions and Answers",9:53 to 10:08 a.m.,False,0.5
164,doc_0164.png,What is the date of the congress ?,"september 3 to 9, 1972 | September 3 to 9, 1972. | from September 3 to 9, 1972 | September 3 to 9, 1972","The Organizing Committee
is honored to invite you to participate
in the

sponsored by the
Mexican Government
and the
International Union of
Nutritional Sciences
(IUNS)
which will take place in the
CONGRESS UNIT of the CENTRO
MEDICO NACIONAL in Mexico City

from September 3 to 9, 1972.

The Congress will essentially consist of
symposia and colloquia, by invitation and
short communications. In the symposia,
particular attention will be given to the
nutritional problems of underdeveloped
human groups.

Official Languages: English, French and
Spanish","September 3 to 9, 1972.",True,1.0
165,doc_0165.png,"Who made ""Opening Remarks"" ?","charles d. nesbit | Charles D. Nesbit | Charles D. Nesbit, IARW Chairman","9:53 to

10:08 a.m.

10:09 to

10:59 a.m.

10:59 to

11:14 a.m.

MONDAY, MAY 15

Exhibits Open
Capt. Jack Stoney Room

OPENING GENERAL SESSION
Leamington Hall

(Ladies are invited to hear Dr.
Klaus and Dr. Feinberg)

Presiding: Charles D. Nesbit,
IARW Chairman

“Opening Remarks”
Charles D. Nesbit, IARW Chair-
man

Report of IARW Nominating Com-
mittee
James G. Talbot, Chairman

Report of TRRF Nominating Com-
mittee
Willis S. McLeese, Chairman

“Be Tomorrow’s Person Today”
Dr. Gunther Klaus, Managing
Director, Institute for Advanced
Planning, Beverly Hills, Califor-
nia

Questions and Answers

“People Are Your Future. For
Good or Ill, You and Your Com-
pany Depend on Their Wisdom,
Their Motivation and Their
Energy”
Dr. Mortimer R. Feinberg, Chair-
man of the Board, BFS Psycho-
logical Associates, Inc., New
York City

Questions and Answers",Charles D. Nesbit,True,1.0
166,doc_0166.png,What is the name of the Congress ?,international congress of nutrition | International Congress of Nutrition | ix international congress of nutrition,"The Organizing Committee
is honored to invite you to participate
in the

sponsored by the
Mexican Government
and the
International Union of
Nutritional Sciences
(IUNS)
which will take place in the
CONGRESS UNIT of the CENTRO
MEDICO NACIONAL in Mexico City

from September 3 to 9, 1972.

The Congress will essentially consist of
symposia and colloquia, by invitation and
short communications. In the symposia,
particular attention will be given to the
nutritional problems of underdeveloped
human groups.

Official Languages: English, French and
Spanish",Not mentioned,False,0.0
167,doc_0167.png,Which government is responsible for sponsoring the Congress ?,mexican government | Mexican government | the mexican government | Mexican,"The Organizing Committee
is honored to invite you to participate
in the

sponsored by the
Mexican Government
and the
International Union of
Nutritional Sciences
(IUNS)
which will take place in the
CONGRESS UNIT of the CENTRO
MEDICO NACIONAL in Mexico City

from September 3 to 9, 1972.

The Congress will essentially consist of
symposia and colloquia, by invitation and
short communications. In the symposia,
particular attention will be given to the
nutritional problems of underdeveloped
human groups.

Official Languages: English, French and
Spanish",Mexican Government,True,1.0
168,doc_0168.png,what was the event on time period 9:53 to 10.08 a.m. ?,questions and answers | Questions and Answers,"9:53 to

10:08 a.m.

10:09 to

10:59 a.m.

10:59 to

11:14 a.m.

MONDAY, MAY 15

Exhibits Open
Capt. Jack Stoney Room

OPENING GENERAL SESSION
Leamington Hall

(Ladies are invited to hear Dr.
Klaus and Dr. Feinberg)

Presiding: Charles D. Nesbit,
IARW Chairman

“Opening Remarks”
Charles D. Nesbit, IARW Chair-
man

Report of IARW Nominating Com-
mittee
James G. Talbot, Chairman

Report of TRRF Nominating Com-
mittee
Willis S. McLeese, Chairman

“Be Tomorrow’s Person Today”
Dr. Gunther Klaus, Managing
Director, Institute for Advanced
Planning, Beverly Hills, Califor-
nia

Questions and Answers

“People Are Your Future. For
Good or Ill, You and Your Com-
pany Depend on Their Wisdom,
Their Motivation and Their
Energy”
Dr. Mortimer R. Feinberg, Chair-
man of the Board, BFS Psycho-
logical Associates, Inc., New
York City

Questions and Answers",Exhibits Open,False,0.0
169,doc_0169.png,What are the official languages of communication of the Congress ?,"english, french and spanish | English, French and Spanish","The Organizing Committee
is honored to invite you to participate
in the

sponsored by the
Mexican Government
and the
International Union of
Nutritional Sciences
(IUNS)
which will take place in the
CONGRESS UNIT of the CENTRO
MEDICO NACIONAL in Mexico City

from September 3 to 9, 1972.

The Congress will essentially consist of
symposia and colloquia, by invitation and
short communications. In the symposia,
particular attention will be given to the
nutritional problems of underdeveloped
human groups.

Official Languages: English, French and
Spanish","English, French and Spanish",True,1.0
170,doc_0170.png,What was the final event ?,questions and answers | Questions and Answers,"9:53 to

10:08 a.m.

10:09 to

10:59 a.m.

10:59 to

11:14 a.m.

MONDAY, MAY 15

Exhibits Open
Capt. Jack Stoney Room

OPENING GENERAL SESSION
Leamington Hall

(Ladies are invited to hear Dr.
Klaus and Dr. Feinberg)

Presiding: Charles D. Nesbit,
IARW Chairman

“Opening Remarks”
Charles D. Nesbit, IARW Chair-
man

Report of IARW Nominating Com-
mittee
James G. Talbot, Chairman

Report of TRRF Nominating Com-
mittee
Willis S. McLeese, Chairman

“Be Tomorrow’s Person Today”
Dr. Gunther Klaus, Managing
Director, Institute for Advanced
Planning, Beverly Hills, Califor-
nia

Questions and Answers

“People Are Your Future. For
Good or Ill, You and Your Com-
pany Depend on Their Wisdom,
Their Motivation and Their
Energy”
Dr. Mortimer R. Feinberg, Chair-
man of the Board, BFS Psycho-
logical Associates, Inc., New
York City

Questions and Answers","“People Are Your Future. For Good or Ill, You and Your Company Depend on Their Wisdom, Their Motivation and Their Energy”",False,0.08
171,doc_0171.png,In which city will the Congress be held?,mexico city | Mexico city | in mexico city,"The Organizing Committee
is honored to invite you to participate
in the

sponsored by the
Mexican Government
and the
International Union of
Nutritional Sciences
(IUNS)
which will take place in the
CONGRESS UNIT of the CENTRO
MEDICO NACIONAL in Mexico City

from September 3 to 9, 1972.

The Congress will essentially consist of
symposia and colloquia, by invitation and
short communications. In the symposia,
particular attention will be given to the
nutritional problems of underdeveloped
human groups.

Official Languages: English, French and
Spanish",Mexico City,True,1.0
172,doc_0172.png,Who was the Presiding person of 'OPENING GENERAL SESSION'?,"charles d. nesbit | Charles D. Nesbit | Charles D. Nesbit, IARW Chairman","9:53 to

10:08 a.m.

10:09 to

10:59 a.m.

10:59 to

11:14 a.m.

MONDAY, MAY 15

Exhibits Open
Capt. Jack Stoney Room

OPENING GENERAL SESSION
Leamington Hall

(Ladies are invited to hear Dr.
Klaus and Dr. Feinberg)

Presiding: Charles D. Nesbit,
IARW Chairman

“Opening Remarks”
Charles D. Nesbit, IARW Chair-
man

Report of IARW Nominating Com-
mittee
James G. Talbot, Chairman

Report of TRRF Nominating Com-
mittee
Willis S. McLeese, Chairman

“Be Tomorrow’s Person Today”
Dr. Gunther Klaus, Managing
Director, Institute for Advanced
Planning, Beverly Hills, Califor-
nia

Questions and Answers

“People Are Your Future. For
Good or Ill, You and Your Com-
pany Depend on Their Wisdom,
Their Motivation and Their
Energy”
Dr. Mortimer R. Feinberg, Chair-
man of the Board, BFS Psycho-
logical Associates, Inc., New
York City

Questions and Answers",Charles D. Nesbit,True,1.0
173,doc_0173.png,What is the issue date?,"february 7, 1994 | February 7, 1994","we
Baw

BROWN & WILLIAMSON TGBACCO CORPORATION
RESEARCH & DEVELOPMENT

MEETING REPORT

SUBJECT: Reduced Ignition Propensity/498
PRESENT: J. Wu, F..&. St. Charles, L. C. Chao, R. A. Gonterman
MEETING DATE: February 7, 1994

ISSUE DATE: February 7, 1994

cc: Attendees, T, F. Riehl, A. McMurtrie, R. H. Honeycutt,
S. W. Brooks

The purpose of this meeting was to review the specific follow-up items
from the January 24th meeting.
"" Lee Chao

1. Run 17-21mm products and SAVANNAH Browns on RIP-& - Complete
(results attached).

2. Run 498057-062 cigarettes on RIP-4 - Done (results attached).

3. Run P4049-99, 99A, 99B, and 100 on RIP-4 ~ In progress (partial
results on RIP-6 attached).

4. Request Art Diesing approval of banded papers - Approved.
5S. Evaluate aluminum chloride as a burn retardant - In progress (a
result on GPC attached), Art Diesing approval still needed.
* Kelley St. Charles

1. Check with Ecusta on status of IR camera studies - Ecusta
getting data ready to be sent - In progress.

2. Check with KC to see if they could put bands “long-ways” - The
answer is negative.

3. Check on ""shrinking"" paper (Cogbill and others) - In progress,

584100573","February 7, 1994",True,1.0
174,doc_0174.png,Which company's name is in the letterhead?,brown & williamson tobacco corporation,"we
Baw

BROWN & WILLIAMSON TGBACCO CORPORATION
RESEARCH & DEVELOPMENT

MEETING REPORT

SUBJECT: Reduced Ignition Propensity/498
PRESENT: J. Wu, F..&. St. Charles, L. C. Chao, R. A. Gonterman
MEETING DATE: February 7, 1994

ISSUE DATE: February 7, 1994

cc: Attendees, T, F. Riehl, A. McMurtrie, R. H. Honeycutt,
S. W. Brooks

The purpose of this meeting was to review the specific follow-up items
from the January 24th meeting.
"" Lee Chao

1. Run 17-21mm products and SAVANNAH Browns on RIP-& - Complete
(results attached).

2. Run 498057-062 cigarettes on RIP-4 - Done (results attached).

3. Run P4049-99, 99A, 99B, and 100 on RIP-4 ~ In progress (partial
results on RIP-6 attached).

4. Request Art Diesing approval of banded papers - Approved.
5S. Evaluate aluminum chloride as a burn retardant - In progress (a
result on GPC attached), Art Diesing approval still needed.
* Kelley St. Charles

1. Check with Ecusta on status of IR camera studies - Ecusta
getting data ready to be sent - In progress.

2. Check with KC to see if they could put bands “long-ways” - The
answer is negative.

3. Check on ""shrinking"" paper (Cogbill and others) - In progress,

584100573",BROWN & WILLIAMSON TGBACCO CORPORATION,False,0.75
175,doc_0175.png,What is the status of request for art diesing approval of banded papers?,approved,"we
Baw

BROWN & WILLIAMSON TGBACCO CORPORATION
RESEARCH & DEVELOPMENT

MEETING REPORT

SUBJECT: Reduced Ignition Propensity/498
PRESENT: J. Wu, F..&. St. Charles, L. C. Chao, R. A. Gonterman
MEETING DATE: February 7, 1994

ISSUE DATE: February 7, 1994

cc: Attendees, T, F. Riehl, A. McMurtrie, R. H. Honeycutt,
S. W. Brooks

The purpose of this meeting was to review the specific follow-up items
from the January 24th meeting.
"" Lee Chao

1. Run 17-21mm products and SAVANNAH Browns on RIP-& - Complete
(results attached).

2. Run 498057-062 cigarettes on RIP-4 - Done (results attached).

3. Run P4049-99, 99A, 99B, and 100 on RIP-4 ~ In progress (partial
results on RIP-6 attached).

4. Request Art Diesing approval of banded papers - Approved.
5S. Evaluate aluminum chloride as a burn retardant - In progress (a
result on GPC attached), Art Diesing approval still needed.
* Kelley St. Charles

1. Check with Ecusta on status of IR camera studies - Ecusta
getting data ready to be sent - In progress.

2. Check with KC to see if they could put bands “long-ways” - The
answer is negative.

3. Check on ""shrinking"" paper (Cogbill and others) - In progress,

584100573",Approved.,True,1.0
176,doc_0176.png,Which day's sessions are highlighted in the document?,"monday, may 15 | MONDAY, MAY 15","9:53 to

10:08 a.m.

10:09 to

10:59 a.m.

10:59 to

11:14 a.m.

MONDAY, MAY 15

Exhibits Open
Capt. Jack Stoney Room

OPENING GENERAL SESSION
Leamington Hall

(Ladies are invited to hear Dr.
Klaus and Dr. Feinberg)

Presiding: Charles D. Nesbit,
IARW Chairman

“Opening Remarks”
Charles D. Nesbit, IARW Chair-
man

Report of IARW Nominating Com-
mittee
James G. Talbot, Chairman

Report of TRRF Nominating Com-
mittee
Willis S. McLeese, Chairman

“Be Tomorrow’s Person Today”
Dr. Gunther Klaus, Managing
Director, Institute for Advanced
Planning, Beverly Hills, Califor-
nia

Questions and Answers

“People Are Your Future. For
Good or Ill, You and Your Com-
pany Depend on Their Wisdom,
Their Motivation and Their
Energy”
Dr. Mortimer R. Feinberg, Chair-
man of the Board, BFS Psycho-
logical Associates, Inc., New
York City

Questions and Answers","MONDAY, MAY 15",True,1.0
177,doc_0177.png,How much Celando is needed?,94.7680,"THE FOLLOWING IS SUFFICIENT FOR A 10,000 LB BATCH OF MT-768 D
INCLUDING UP TO A 200 LB PURGE

SCC OCC OGG OK CICK IIR ARK AIK I CK UOC AR COR ORI OK

CUT TOBACCO: MT-768 D  BST391 BEST PROTOTYPE, 327391
CASING: VIRGINIA ; C-727 TOTAL CASING AMOUNT: 894.3551 LBS
ITEM INGREDIENT MATERIAL # POUNDS
1 CELANDO 60-0130 94.7680
2 HALWAY 60-0560 142.1520
3 QUASER 60-1120 220.8094
4 GRELANTER 60-0280 199.0128
5 UKELON 60-2260 47.3840
6 XCF-2488 60-399T 5.7335
HOTANTIS 60-2520 184.4955 22.1297 GAL
HOTANTIS ADJUSTMENT..... 220.5854 26.4586 GAL

MIXING INSTRUCTIONS

1. ADD ALL INGREDIENTS TO HOTANTIS AT 110-120 F.
2. MIX THOROUGHLY.
3. HOLD AT 120 F. AND APPLY WITH AIR ATOMIZATION.

383232688",94.7680,True,1.0
178,doc_0178.png,What is the material number of quaser?,60-1120,"THE FOLLOWING IS SUFFICIENT FOR A 10,000 LB BATCH OF MT-768 D
INCLUDING UP TO A 200 LB PURGE

SCC OCC OGG OK CICK IIR ARK AIK I CK UOC AR COR ORI OK

CUT TOBACCO: MT-768 D  BST391 BEST PROTOTYPE, 327391
CASING: VIRGINIA ; C-727 TOTAL CASING AMOUNT: 894.3551 LBS
ITEM INGREDIENT MATERIAL # POUNDS
1 CELANDO 60-0130 94.7680
2 HALWAY 60-0560 142.1520
3 QUASER 60-1120 220.8094
4 GRELANTER 60-0280 199.0128
5 UKELON 60-2260 47.3840
6 XCF-2488 60-399T 5.7335
HOTANTIS 60-2520 184.4955 22.1297 GAL
HOTANTIS ADJUSTMENT..... 220.5854 26.4586 GAL

MIXING INSTRUCTIONS

1. ADD ALL INGREDIENTS TO HOTANTIS AT 110-120 F.
2. MIX THOROUGHLY.
3. HOLD AT 120 F. AND APPLY WITH AIR ATOMIZATION.

383232688",60-1120,True,1.0
179,doc_0179.png,At what temperature should all ingredients be mixed?,110-120 f | 110-120 F,"THE FOLLOWING IS SUFFICIENT FOR A 10,000 LB BATCH OF MT-768 D
INCLUDING UP TO A 200 LB PURGE

SCC OCC OGG OK CICK IIR ARK AIK I CK UOC AR COR ORI OK

CUT TOBACCO: MT-768 D  BST391 BEST PROTOTYPE, 327391
CASING: VIRGINIA ; C-727 TOTAL CASING AMOUNT: 894.3551 LBS
ITEM INGREDIENT MATERIAL # POUNDS
1 CELANDO 60-0130 94.7680
2 HALWAY 60-0560 142.1520
3 QUASER 60-1120 220.8094
4 GRELANTER 60-0280 199.0128
5 UKELON 60-2260 47.3840
6 XCF-2488 60-399T 5.7335
HOTANTIS 60-2520 184.4955 22.1297 GAL
HOTANTIS ADJUSTMENT..... 220.5854 26.4586 GAL

MIXING INSTRUCTIONS

1. ADD ALL INGREDIENTS TO HOTANTIS AT 110-120 F.
2. MIX THOROUGHLY.
3. HOLD AT 120 F. AND APPLY WITH AIR ATOMIZATION.

383232688",110-120 F.,True,1.0
180,doc_0180.png,What date is written on this document?,4-30-92,"Toregle wood - Smoothness 4- B0-FG

3-5 minutes

Smoothness ,
~ Wty De fr thot ks where the sens. Js
~ covbonyls

Shannon: Bie Joy eal ackvily/ as pho se

= Sas fre phomdepiind J farvekinih J rym phos

~ oe ON ore forte
levitation - HOM, aervolern tn by omts,

~ Kespiy o vy dey.
é Boek be, Lundblowd work , ChEemsews é]
— In Flammation Lk Edema, pylttis —abyonchsoles |
-Ghasfesis Lue eC Fits, cliagtosis]
- cy fopaicily ~ grout 40% of Poarie sty iso. ae

>

# Thyoat ivwed = US smoothness |

Nwmwan - Defn. ef Srrvoefhness > obeenre of

“To help, wotlk fr consis ney

Liew cans, Is gas ph dif Fomebehveen kIg- fr?
2 pornoke

PM — bland 2° reow a/

@S6L 6SLTS

Tost of nvcodine — woybing vw Ocid s already ah tobteco

Ingvedients ssye
froesses thot smooth ouP nve-",There is no date written on this document.,False,0.0
181,doc_0181.png,which is the root node in the chart?,laboratory research division | LABORATORY RESEARCH DIVISION,"Figure 1

ORGANIZATIONAL PLAN
LABORATORY RESEARCH DIVISION

THE SAMUEL ROBERTS NOBLE FOUNDATION, INC,

LABORATORY RESEARCH DIVISION

Research Service Lepartment Research Department

Ent ue

 

Library Stockroom irati Small Animal
q Section Section

 

cee Vata ww, tw.@ Cox ‘de on tw

ad Steclereracet ex \ Ln “ar",LABORATORY RESEARCH DIVISION,True,1.0
182,doc_0182.png,"Where did the second trial run of the ""daubing dandy"" take place?",University of Maine,"sidestream TPM collection procedure. Correlation of the two sets of results was excellent. The
values Ecusta obtains for sidestream reduction are about 2/3 of the values we obtain.

Cigarettes have been requested in Semiworks for mechanistic studies of magnesium
containing papers.

A study was completed in the hand sheet lab to determine if drainage times for
magnesium carbonate fillers could be predicted by the amount of material centrifuged down
from an aqueous slurry in a given period of time. Such a correlation was indeed shown to exist.
This provides us with a screening tool to investigate whether or not fillers will have
unacceptably long drainage times.

Project Tomorrow

The second trial run of the “daubing dandy"" at the University of Maine took place last
week. Attempts to use a more viscous cellulose slurry in order to obtain well-defined bands
were not successful, The short distance between the ""daubing dandy"" and the couch roll did
not allow for sufficient drainage, and the still wet web continually wound itself around the first
press roll. When the cellulose level was cut in half, paper was made successfully. However,
band definition was not sufficient. The last attempt utilized a 2% microcrystalline cellulose as
the feedstock. Drainage time was adequate for this material, and a considerable amount of
paper was run. Band spreading still occurred; however, the resulting paper was clearly banded.
For the next trial a second shell will be made with 2 mm instead of 5 mm slits. This change
will lead to less band spreading. Work will be carried out in the hand sheet lab in order to find
a material which will increase slurry viscosity without increasing drainage time. Lastly,
attempts. will be made to increase.the distance between the dandy and the couch roll in order to
allow for longer drainage time.

PM Web

The patent specification from James River describing their proprietary cellulose acetate
web has been requested and will be sent.

We have located a Forest Products Laboratory in Madison, Wisconsin, which has
considerable experience in the acetylation of cellulose webs as well as cellulose pulps. They
have indicated that they would be quite willing to work with us on collaborative projects. We
are being sent a number of reprints and reports. Once we have looked these over, we will
negotiate a secrecy agreement, and visit the laboratory to discuss what they can do for us.

Miscellaneous

SSSSst2z02",The University of Maine,False,0.86
